timestamp,RSI,ATR,VOL_RATIO,label
2022-09-17 04:00:00,43.510260190526076,133.59956143175404,0.8991494532199271,0
2022-09-17 08:00:00,50.82860085843485,139.09606318747277,1.0699919549477073,0
2022-09-17 12:00:00,47.852560595834326,136.67837380524676,0.9793605827600163,0
2022-09-17 16:00:00,46.10557747811352,135.89530223256168,0.8856088560885609,0
2022-09-17 20:00:00,51.75877434512459,140.37900655324597,1.2116250511665985,0
2022-09-18 00:00:00,53.94452020185727,144.00889497254704,0.874897792313982,0
2022-09-18 12:00:00,50.6583808219956,142.99203665712628,0.9125156969443281,0
2022-09-20 04:00:00,48.56270112420899,129.90733136837954,0.9315746084089036,0
2022-09-20 08:00:00,38.39255978138352,136.10957925200861,1.072891072891073,0
2022-09-20 12:00:00,35.44409982288092,137.03114708633152,1.071863580998782,0
2022-09-20 16:00:00,33.88626706531311,135.2605038775721,0.823045267489712,0
2022-09-20 20:00:00,29.887598252662862,137.13123600624917,1.1740725642070933,0
2022-09-21 00:00:00,28.136299226704942,131.31490731878034,0.88055442315532,0
2022-09-21 04:00:00,24.657241048525123,127.87717162534088,1.122031122031122,0
2022-09-21 08:00:00,22.67945763934311,128.89537593810903,0.8763308763308764,0
2022-09-21 12:00:00,20.120066313539045,130.4800587456277,1.1514904042466312,0
2022-09-21 16:00:00,19.927215397797465,126.49306752445435,1.0747474747474748,0
2022-09-21 20:00:00,17.733629063712378,123.02720145959185,1.1474103585657371,0
2022-09-22 00:00:00,31.32517445742771,130.39846753014712,1.0111464968152866,0
2022-09-22 04:00:00,28.768961378448562,125.29156698916634,0.9326424870466321,0
2022-09-22 08:00:00,26.305094331417962,125.55618507919117,1.0497017892644136,0
2022-09-22 12:00:00,25.04620401065011,128.35732134433624,0.8654227868201667,0
2022-09-22 16:00:00,26.40659013825425,121.89576805313195,1.0842896715472894,0
2022-09-22 20:00:00,39.714963501922995,128.58855255763746,0.8346709470304976,0
2022-09-23 00:00:00,36.756796329524306,131.74436632897957,0.935720097640358,0
2022-09-23 04:00:00,37.95755674652012,132.15362448860517,1.1882778000802892,0
2022-09-23 08:00:00,36.408681657558176,127.45053240218739,1.1265370884569617,0
2022-10-01 12:00:00,58.0397510911446,138.89036644370125,0.85243264977885,0
2022-10-04 20:00:00,54.73156933454873,133.66400788262933,0.9052453468697124,0
2022-10-05 00:00:00,47.30533946676477,135.4526476039142,1.1111111111111112,0
2022-10-05 04:00:00,42.68333799626003,137.7870561595208,1.1372064276885043,0
2022-10-05 08:00:00,49.143901811232055,140.759510101235,0.8894430590191189,0
2022-10-05 12:00:00,42.85878631419874,146.39008284009728,1.1152416356877324,0
2022-10-05 16:00:00,40.680939609437516,142.08291797284744,1.1582381729200653,0
2022-10-05 20:00:00,33.571057448519944,150.49316310648535,1.1084142394822007,0
2022-10-06 00:00:00,29.32728569066689,147.98814675049383,0.9065155807365439,0
